번호,기준년월,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,출생년도,인구수
2340,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,1992,1
2341,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,1924,2
2342,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,1989,6
2343,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1964,247
2344,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1986,283
2345,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,1991,10
2346,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,1999,136
2347,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015000,금탄동,1972,1
2348,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011600,복용동,1950,5
2349,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2012,128
2350,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,1992,6
2351,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,2016,172
2352,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,1946,2
2353,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2009,211
2354,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1997,2
2355,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,1927,1
2356,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1988,258
2357,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,1926,1
2358,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,1984,5
2359,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,2002,58
2360,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,1950,85
2361,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,2021,2
2362,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1923,1
2363,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,1938,1
2364,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2019,84
2366,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,2014,1
2367,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010800,세동,1937,2
2368,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1991,225
2369,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,1962,12
2370,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1942,55
2371,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,1956,69
2372,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1970,6
2373,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,1958,4
2374,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,1978,23
2375,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1926,2
2376,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,1986,40
2377,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1934,2
2378,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,1951,13
2379,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,2006,1
2380,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,1928,5
2381,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013900,반석동,1955,3
2382,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,2022,2
2383,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1943,49
2384,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,1938,2
2385,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,1971,3
2386,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010600,계산동,1981,184
2387,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1929,8
2388,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013300,추목동,1975,42
2389,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,2010,72
2390,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1926,3
2391,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1992,57
2392,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013900,반석동,1982,1
2393,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2010,3
2394,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1984,90
2395,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1996,241
2396,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,1981,212
2397,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,1973,9
2398,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1931,3
2399,Jan-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,1977,286
2400,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1941,6
2401,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1926,2
2402,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,2020,137
2403,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,1952,6
2404,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,2001,269
2405,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,1960,17
2406,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1970,363
2407,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,2011,55
2408,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,2013,4
2409,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,2005,60
2410,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,1957,11
2411,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,2020,2
2412,Jan-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,1952,91
2413,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,1965,49
2414,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1965,113
2415,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1962,168
2416,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010800,세동,1988,4
2417,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,2006,28
2418,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,1965,6
2419,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1960,138
2420,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,1928,4
2421,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,1945,44
2422,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,1973,200
2423,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1981,2
2424,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1951,7
2425,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2014,10
2426,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013900,반석동,1988,1
2427,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012800,장동,2000,1
2428,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1992,55
2429,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,1932,22
2430,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,2014,2
2431,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,2009,1
2432,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010800,세동,1955,7
2433,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,2015,66
2434,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2016,156
2435,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,1964,9
2436,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013200,하기동,1979,1
2437,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,1993,181
2438,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1926,1
2439,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,2007,3
2440,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,1970,1
2441,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1964,267
2442,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,1999,71
2443,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,1984,109
2444,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,2012,46
2445,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,1982,1
2446,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010800,세동,1935,2
2447,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1962,275
2448,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,1993,1
2449,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,1928,4
2450,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,1931,4
2451,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1989,317
2452,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,1970,252
2453,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,1994,156
2454,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,1947,8
2455,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,2013,139
2456,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1969,217
2457,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,1979,4
2458,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1992,130
2459,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,1973,152
2460,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,1959,7
2461,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,2010,9
2462,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,1964,49
2463,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1959,147
2464,Jan-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,1990,121
2465,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013600,수남동,1986,2
2466,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1960,167
2467,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,1952,1
2468,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,1964,2
2469,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1964,10
2470,Jan-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1992,24
2471,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,2012,43
2472,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,1944,1
2473,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010800,세동,1987,1
2474,Jan-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,1949,65
2475,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1979,52
2476,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,2008,1
2477,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,1972,7
2478,Jan-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1943,2
2479,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,1952,2
2480,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1990,126
2481,Jan-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,1969,7
2482,Jan-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012100,죽동,1959,8
2483,Jan-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1980,5
2484,Jan-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,1957,10
